loan_id,customer_id,product_type,effective_date,maturity_date,ead,pd_12m,origination_pd,lgd,days_past_due,forbearance_flag,remaining_months,recovery_cashflows,eir
1873,2873,personal_loan,2020-06-12,2023-06-12,32296,0.0813,0.065,0.68,60,Y,36,"[645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645, 645]",0.09
1874,2874,personal_loan,2024-01-07,2026-01-06,41522,0.0978,0.0782,0.63,60,N,24,"[830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830, 830]",0.06
1875,2875,home_loan,2018-03-23,2044-03-16,377868,0.0183,0.0165,0.36,0,N,316,"[7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557, 7557]",0.04
1876,2876,home_loan,2016-11-07,2028-11-04,170303,0.0124,0.0112,0.4,0,N,146,"[3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406, 3406]",0.04
1877,2877,auto_loan,2022-08-22,2028-08-20,35455,0.0251,0.0213,0.52,0,N,73,"[709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709, 709]",0.05
1878,2878,personal_loan,2023-09-29,2028-09-27,20915,0.0682,0.0546,0.61,0,N,60,"[418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418, 418]",0.09
1879,2879,home_loan,2023-01-13,2044-01-08,233691,0.0065,0.0059,0.43,30,N,255,"[4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673, 4673]",0.05
1880,2880,home_loan,2018-09-21,2028-09-18,206607,0.0122,0.011,0.4,0,N,121,"[4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132, 4132]",0.06
1881,2881,home_loan,2017-02-21,2038-02-16,273152,0.018,0.0162,0.36,0,N,255,"[5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463, 5463]",0.05
1882,2882,personal_loan,2023-10-26,2026-10-25,47382,0.0756,0.0605,0.7,0,N,36,"[947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947, 947]",0.08
1883,2883,home_loan,2024-08-30,2039-08-27,141455,0.0153,0.0138,0.36,0,N,182,"[2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829, 2829]",0.05
1884,2884,home_loan,2019-05-20,2035-05-16,335817,0.0074,0.0067,0.41,0,N,194,"[6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716, 6716]",0.06
1885,2885,auto_loan,2023-09-03,2028-09-01,34318,0.0129,0.011,0.57,0,N,60,"[686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686, 686]",0.05
1886,2886,home_loan,2022-09-25,2047-09-19,148477,0.0177,0.0159,0.44,0,N,304,"[2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969, 2969]",0.05
1887,2887,personal_loan,2017-05-10,2019-05-10,40103,0.0506,0.0405,0.75,10,N,24,"[802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802, 802]",0.06
1888,2888,home_loan,2024-12-05,2041-12-01,479891,0.0098,0.0088,0.41,0,N,206,"[9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597, 9597]",0.06
1889,2889,home_loan,2022-05-07,2036-05-03,199867,0.0193,0.0174,0.4,30,N,170,"[3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997, 3997]",0.06
1890,2890,home_loan,2024-10-10,2038-10-07,127020,0.0061,0.0055,0.39,0,N,170,"[2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540, 2540]",0.05
1891,2891,auto_loan,2016-06-17,2019-06-17,27593,0.0168,0.0143,0.41,0,N,36,"[551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551, 551]",0.06
1892,2892,auto_loan,2019-11-23,2024-11-21,34718,0.025,0.0213,0.51,0,N,60,"[694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694, 694]",0.06
1893,2893,auto_loan,2021-12-22,2024-12-21,49647,0.0393,0.0334,0.45,0,N,36,"[992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992, 992]",0.07
1894,2894,home_loan,2020-10-20,2046-10-14,416104,0.0132,0.0119,0.43,10,N,316,"[8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322, 8322]",0.06
1895,2895,personal_loan,2023-06-02,2028-05-31,7591,0.0929,0.0743,0.76,30,N,60,"[151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151, 151]",0.08
